old_apn,new_apn,change_year,overlap_pct,change_type,is_primary,source
033-050-14,033-050-22,2015,0.9928,merge,1,SPATIAL
017-041-19,017-041-33,2015,0.9247,rename,1,SPATIAL
029-095-06,029-630-29,2015,0.9934,merge,1,SPATIAL
093-020-022,093-020-026,2015,0.9548,rename,1,SPATIAL
125-172-31,125-172-34,2015,0.8628,split,1,SPATIAL
029-450-40,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-40,029-630-22,2015,0.8994,merge,0,SPATIAL
029-450-40,029-630-24,2015,0.8632,merge,0,SPATIAL
029-602-01,029-602-13,2015,0.9988,merge,1,SPATIAL
125-232-05,125-232-28,2015,0.8136,split,1,SPATIAL
029-066-19,029-066-21,2015,1.0,merge,1,SPATIAL
036-350-09,036-530-28,2015,0.778,merge,1,SPATIAL
018-300-04,018-300-27,2015,0.9212,rename,1,SPATIAL
094-233-006,094-233-016,2015,0.9868,rename,1,SPATIAL
029-450-07,029-630-29,2015,1.0,merge,1,SPATIAL
094-122-028,094-122-058,2015,1.0,merge,1,SPATIAL
028-301-25,028-301-65,2015,0.8838,split,1,SPATIAL
093-042-016,093-042-035,2015,0.775,split,1,SPATIAL
018-130-27,018-130-32,2015,0.8825,split,1,SPATIAL
122-530-28,122-530-37,2015,1.0,merge,1,SPATIAL
029-450-27,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-42,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-42,029-630-26,2015,0.7941,merge,0,SPATIAL
029-450-42,029-630-28,2015,0.7831,merge,0,SPATIAL
084-151-017,084-151-030,2015,1.0,rename,1,SPATIAL
029-051-17,029-051-21,2015,1.0,merge,1,SPATIAL
083-202-006,083-202-017,2015,0.8041,split,1,SPATIAL
090-222-007,090-222-051,2015,0.5424,split,1,SPATIAL
029-401-05,029-620-16,2015,0.9728,merge,1,SPATIAL
031-241-25,031-241-26,2015,1.0,merge,1,SPATIAL
029-450-13,029-630-29,2015,1.0,merge,1,SPATIAL
117-130-072,117-130-073,2015,0.9691,rename,1,SPATIAL
029-450-02,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-02,029-630-06,2015,0.5129,merge,0,SPATIAL
1318-15-711-029,1318-15-711-030,2015,1.0,rename,1,SPATIAL
036-530-23,036-530-27,2015,0.9688,rename,1,SPATIAL
093-042-014,093-042-029,2015,0.746,split,1,SPATIAL
029-450-04,029-630-29,2015,1.0,merge,1,SPATIAL
031-085-22,031-085-23,2015,1.0,rename,1,SPATIAL
029-450-26,029-630-29,2015,1.0,merge,1,SPATIAL
094-190-028,094-190-038,2015,0.5825,split,1,SPATIAL
124-032-35,124-032-37,2015,0.9294,rename,1,SPATIAL
029-450-24,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-12,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-30,029-630-29,2015,1.0,merge,1,SPATIAL
125-232-21,125-232-27,2015,1.0,rename,1,SPATIAL
029-450-31,029-630-29,2015,1.0,merge,1,SPATIAL
026-086-08,026-086-13,2015,1.0,rename,1,SPATIAL
032-314-13,032-314-38,2015,0.9971,rename,1,SPATIAL
097-100-017,097-100-045,2015,1.0,merge,1,SPATIAL
098-210-007,098-210-039,2015,1.0,merge,1,SPATIAL
094-540-013,094-540-027,2015,0.5631,split,1,SPATIAL
031-020-48,031-020-49,2015,0.9096,rename,1,SPATIAL
029-450-15,029-630-29,2015,1.0,merge,1,SPATIAL
033-050-19,033-050-22,2015,0.9759,merge,1,SPATIAL
021-321-29,021-321-32,2015,0.5823,split,1,SPATIAL
090-222-013,090-222-060,2015,0.6018,merge,1,SPATIAL
025-224-18,025-224-19,2015,0.5039,split,1,SPATIAL
029-450-01,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-01,029-630-06,2015,0.5733,merge,0,SPATIAL
029-450-01,029-630-08,2015,0.571,merge,0,SPATIAL
1318-15-711-028,1318-15-711-031,2015,1.0,rename,1,SPATIAL
098-210-008,098-210-039,2015,1.0,merge,1,SPATIAL
029-051-04,029-051-21,2015,1.0,merge,1,SPATIAL
029-066-18,029-066-21,2015,1.0,merge,1,SPATIAL
125-173-00,125-172-36,2015,1.0,rename,1,SPATIAL
029-450-43,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-41,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-41,029-630-25,2015,0.8541,merge,0,SPATIAL
029-450-41,029-630-27,2015,0.7903,merge,0,SPATIAL
029-450-17,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-17,029-630-14,2015,0.7413,merge,0,SPATIAL
029-450-17,029-630-16,2015,0.7411,merge,0,SPATIAL
085-050-039,085-050-045,2015,0.74,split,1,SPATIAL
029-450-21,029-630-29,2015,1.0,merge,1,SPATIAL
117-020-009,117-020-025,2015,0.5994,split,1,SPATIAL
112-180-038,112-180-078,2015,1.0,merge,1,SPATIAL
098-010-035,098-010-040,2015,0.9997,rename,1,SPATIAL
029-450-11,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-32,029-630-29,2015,1.0,merge,1,SPATIAL
094-233-005,094-233-015,2015,0.9868,rename,1,SPATIAL
098-010-034,098-010-038,2015,0.6856,split,1,SPATIAL
090-030-017,112-180-078,2015,0.6776,merge,1,SPATIAL
029-450-34,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-28,029-630-29,2015,1.0,merge,1,SPATIAL
035-234-18,035-234-20,2015,1.0,merge,1,SPATIAL
117-090-011,117-090-080,2015,0.5375,split,1,SPATIAL
035-234-09,035-234-20,2015,1.0,merge,1,SPATIAL
093-042-008,093-042-038,2015,0.8102,split,1,SPATIAL
093-042-009,093-042-037,2015,0.8149,split,1,SPATIAL
029-450-16,029-630-29,2015,1.0,merge,1,SPATIAL
093-042-015,093-042-032,2015,0.7421,split,1,SPATIAL
125-175-00,125-172-37,2015,1.0,rename,1,SPATIAL
029-067-05,029-066-21,2015,1.0,merge,1,SPATIAL
094-122-008,094-122-058,2015,1.0,merge,1,SPATIAL
029-051-03,029-051-21,2015,1.0,merge,1,SPATIAL
1319-19-201-001,1319-19-201-004,2015,1.0,rename,1,SPATIAL
029-450-33,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-39,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-39,029-630-21,2015,1.0,merge,0,SPATIAL
029-450-39,029-630-23,2015,0.9574,merge,0,SPATIAL
029-381-50,029-620-16,2015,0.9989,merge,1,SPATIAL
029-450-14,029-630-29,2015,1.0,merge,1,SPATIAL
090-123-001,090-123-031,2015,0.8789,split,1,SPATIAL
029-450-09,029-630-29,2015,1.0,merge,1,SPATIAL
090-075-009,090-075-026,2015,0.6976,split,1,SPATIAL
029-450-08,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-23,029-630-29,2015,1.0,merge,1,SPATIAL
029-067-06,029-066-21,2015,1.0,merge,1,SPATIAL
021-321-30,021-321-33,2015,0.9814,rename,1,SPATIAL
084-151-004,084-151-029,2015,0.872,split,1,SPATIAL
117-180-006,117-180-059,2015,0.7783,split,1,SPATIAL
093-043-002,093-043-004,2015,0.9844,rename,1,SPATIAL
036-350-08,036-530-28,2015,0.9739,merge,1,SPATIAL
117-080-068,117-080-069,2015,0.9973,rename,1,SPATIAL
029-450-19,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-19,029-630-14,2015,0.6956,merge,0,SPATIAL
029-450-19,029-630-16,2015,0.6956,merge,0,SPATIAL
029-401-04,029-620-16,2015,0.9854,merge,1,SPATIAL
125-174-00,125-172-35,2015,1.0,rename,1,SPATIAL
027-361-14,027-361-16,2015,0.9938,rename,1,SPATIAL
125-232-04,125-232-29,2015,0.8606,split,1,SPATIAL
029-450-05,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-05,029-630-02,2015,0.6026,merge,0,SPATIAL
090-222-008,090-222-060,2015,0.6818,merge,1,SPATIAL
097-100-040,097-100-045,2015,1.0,merge,1,SPATIAL
124-032-34,124-032-36,2015,1.0,rename,1,SPATIAL
112-190-062,112-190-065,2015,0.6484,split,1,SPATIAL
029-450-03,029-630-07,2015,1.0,merge,1,SPATIAL
029-450-03,029-630-29,2015,1.0,merge,0,SPATIAL
029-450-03,029-630-05,2015,1.0,merge,0,SPATIAL
029-450-22,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-29,029-630-29,2015,1.0,merge,1,SPATIAL
029-066-20,029-066-21,2015,1.0,merge,1,SPATIAL
093-042-006,093-042-040,2015,0.872,split,1,SPATIAL
029-450-10,029-630-29,2015,1.0,merge,1,SPATIAL
029-066-09,029-066-21,2015,1.0,merge,1,SPATIAL
029-602-02,029-602-13,2015,0.994,merge,1,SPATIAL
031-241-24,031-241-26,2015,1.0,merge,1,SPATIAL
029-450-36,029-630-19,2015,1.0,merge,1,SPATIAL
029-450-36,029-630-17,2015,1.0,merge,0,SPATIAL
029-450-36,029-630-29,2015,1.0,merge,0,SPATIAL
029-450-06,029-630-03,2015,1.0,merge,1,SPATIAL
029-450-06,029-630-01,2015,1.0,merge,0,SPATIAL
029-450-06,029-630-29,2015,1.0,merge,0,SPATIAL
029-450-18,029-630-29,2015,1.0,merge,1,SPATIAL
029-450-18,029-630-14,2015,0.8205,merge,0,SPATIAL
029-450-18,029-630-16,2015,0.7032,merge,0,SPATIAL
029-450-37,029-630-18,2015,1.0,merge,1,SPATIAL
029-450-37,029-630-20,2015,1.0,merge,0,SPATIAL
029-450-37,029-630-29,2015,1.0,merge,0,SPATIAL
126-080-26,126-080-27,2019,0.9998,rename,1,SPATIAL
1318-03-110-005,1318-03-110-035,2019,0.9999,rename,1,SPATIAL
123-032-27,123-032-29,2019,0.9956,rename,1,SPATIAL
016-101-052,016-101-095,2019,1.0,merge,1,SPATIAL
015-370-022,015-370-028,2019,0.6447,split,1,SPATIAL
123-032-26,123-032-28,2019,0.9899,rename,1,SPATIAL
122-530-26,122-530-38,2019,1.0,merge,1,SPATIAL
123-131-05,123-131-10,2019,0.7611,split,1,SPATIAL
016-101-014,016-101-095,2019,1.0,merge,1,SPATIAL
026-122-031,026-122-036,2019,1.0,merge,1,SPATIAL
126-082-49,126-082-67,2019,0.8441,split,1,SPATIAL
1318-09-810-103,1318-09-810-117,2019,1.0,rename,1,SPATIAL
122-181-24,122-181-77,2019,1.0,merge,1,SPATIAL
026-122-033,026-122-036,2019,1.0,merge,1,SPATIAL
026-105-002,026-105-023,2019,1.0,merge,1,SPATIAL
122-530-25,122-530-38,2019,1.0,merge,1,SPATIAL
026-105-006,026-105-023,2019,1.0,merge,1,SPATIAL
122-181-38,122-181-77,2019,1.0,merge,1,SPATIAL
117-100-014,117-100-089,2021,1.0,merge,1,SPATIAL
112-070-002,112-070-034,2021,1.0,rename,1,SPATIAL
022-344-012,022-344-028,2021,1.0,rename,1,SPATIAL
015-301-003,015-301-036,2021,0.9697,rename,1,SPATIAL
083-062-038,083-062-051,2021,1.0,rename,1,SPATIAL
026-300-002,026-310-003,2021,0.7232,split,1,SPATIAL
094-173-005,094-173-026,2021,1.0,rename,1,SPATIAL
093-036-023,093-036-026,2021,1.0,rename,1,SPATIAL
1318-22-002-011,1318-22-002-109,2021,0.7927,split,1,SPATIAL
132-240-03,132-240-21,2021,1.0,rename,1,SPATIAL
1318-22-310-006,1318-22-310-007,2021,0.8935,split,1,SPATIAL
097-100-022,097-100-046,2021,1.0,rename,1,SPATIAL
092-120-007,092-120-058,2021,1.0,rename,1,SPATIAL
117-160-013,117-150-049,2021,1.0,rename,1,SPATIAL
094-140-050,094-140-069,2021,1.0,merge,1,SPATIAL
112-270-004,112-270-076,2021,1.0,rename,1,SPATIAL
090-102-010,090-102-044,2021,1.0,rename,1,SPATIAL
031-207-005,031-207-026,2021,0.9475,rename,1,SPATIAL
098-165-002,098-165-007,2021,1.0,rename,1,SPATIAL
1318-23-814-004,1318-23-814-008,2021,0.9993,rename,1,SPATIAL
095-110-023,095-110-025,2021,1.0,merge,1,SPATIAL
092-120-042,092-120-057,2021,1.0,rename,1,SPATIAL
117-160-018,117-160-021,2021,1.0,rename,1,SPATIAL
083-063-007,083-063-023,2021,1.0,rename,1,SPATIAL
098-314-014,098-314-019,2021,1.0,rename,1,SPATIAL
015-370-011,015-370-030,2021,0.5524,split,1,SPATIAL
1318-27-001-007,1318-27-001-021,2021,0.8092,split,1,SPATIAL
117-100-015,117-100-089,2021,1.0,merge,1,SPATIAL
015-301-002,015-301-035,2021,0.9595,rename,1,SPATIAL
090-261-019,090-261-035,2021,1.0,rename,1,SPATIAL
1318-15-410-006,1318-15-410-021,2021,1.0,merge,1,SPATIAL
132-240-01,132-240-19,2021,1.0,rename,1,SPATIAL
094-140-064,094-140-069,2021,1.0,merge,1,SPATIAL
093-034-004,093-034-010,2021,1.0,rename,1,SPATIAL
132-240-02,132-240-20,2021,1.0,rename,1,SPATIAL
090-201-008,090-201-034,2021,1.0,rename,1,SPATIAL
025-754-002,025-754-008,2021,1.0,rename,1,SPATIAL
094-180-066,094-180-077,2021,1.0,rename,1,SPATIAL
095-110-006,095-110-026,2021,1.0,rename,1,SPATIAL
1318-22-002-016,1318-22-002-112,2021,0.5438,split,1,SPATIAL
117-110-023,117-110-075,2021,1.0,rename,1,SPATIAL
1318-15-410-005,1318-15-410-021,2021,1.0,merge,1,SPATIAL
095-110-009,095-110-025,2021,1.0,merge,1,SPATIAL
094-032-004,094-032-020,2021,1.0,rename,1,SPATIAL
093-052-010,093-052-016,2021,1.0,rename,1,SPATIAL
093-036-021,093-036-025,2021,1.0,rename,1,SPATIAL
031-207-006,031-207-025,2021,0.9489,rename,1,SPATIAL
090-222-060,090-222-061,2021,0.7375,split,1,SPATIAL
084-211-004,084-211-007,2021,1.0,rename,1,SPATIAL
094-173-021,094-173-027,2021,1.0,rename,1,SPATIAL
1318-22-002-110,1318-22-002-113,2022,1.0,merge,1,SPATIAL
1318-22-002-015,1318-22-002-113,2022,1.0,merge,1,SPATIAL
033-841-032,033-841-058,2022,0.5063,merge,1,SPATIAL
033-703-014,033-703-020,2022,0.9723,rename,1,SPATIAL
1318-22-002-111,1318-22-002-113,2022,1.0,merge,1,SPATIAL
132-240-21,132-240-22,2022,1.0,merge,1,SPATIAL
094-122-001,094-122-062,2022,1.0,rename,1,SPATIAL
090-191-047,090-191-049,2022,0.5,split,1,SPATIAL
123-041-18,123-041-25,2022,0.962,rename,1,SPATIAL
090-074-012,090-074-028,2022,1.0,rename,1,SPATIAL
117-190-038,117-160-022,2022,1.0,rename,1,SPATIAL
1318-22-310-005,1318-22-710-010,2022,0.7668,split,1,SPATIAL
033-441-007,033-441-028,2022,1.0,rename,1,SPATIAL
1318-22-002-109,1318-22-002-113,2022,1.0,merge,1,SPATIAL
1318-22-310-007,1318-22-310-014,2022,0.9321,merge,1,SPATIAL
1319-19-411-016,1319-19-411-030,2022,1.0,merge,1,SPATIAL
126-082-21,126-082-68,2022,0.755,split,1,SPATIAL
117-160-008,117-160-023,2022,1.0,rename,1,SPATIAL
126-080-27,126-080-28,2022,0.9999,rename,1,SPATIAL
1319-19-411-024,1319-19-411-030,2022,1.0,merge,1,SPATIAL
1318-22-002-010,1318-22-002-113,2022,1.0,merge,1,SPATIAL
090-191-048,090-191-051,2022,0.5,split,1,SPATIAL
123-041-20,123-041-27,2022,0.935,rename,1,SPATIAL
1318-22-002-012,1318-22-002-113,2022,1.0,merge,1,SPATIAL
085-343-024,085-343-026,2022,1.0,rename,1,SPATIAL
094-450-018,094-440-011,2022,1.0,merge,1,SPATIAL
117-190-024,117-190-061,2022,1.0,rename,1,SPATIAL
090-030-035,090-173-016,2022,1.0,merge,1,SPATIAL
1318-22-710-002,1318-22-310-014,2022,0.6196,merge,1,SPATIAL
123-041-13,123-041-24,2022,0.6209,split,1,SPATIAL
033-441-006,033-441-029,2022,1.0,rename,1,SPATIAL
033-703-015,033-703-019,2022,0.9704,rename,1,SPATIAL
098-167-006,098-167-019,2022,0.6696,split,1,SPATIAL
1318-22-002-112,1318-22-002-113,2022,1.0,merge,1,SPATIAL
1318-22-710-003,1318-22-310-014,2022,0.7925,merge,1,SPATIAL
094-070-001,094-070-016,2022,1.0,rename,1,SPATIAL
123-053-06,123-071-38,2022,0.613,split,1,SPATIAL
132-240-20,132-240-22,2022,1.0,merge,1,SPATIAL
033-841-031,033-841-057,2022,0.9948,rename,1,SPATIAL
123-041-19,123-041-26,2022,0.9709,rename,1,SPATIAL
090-173-015,090-173-016,2022,1.0,merge,1,SPATIAL
1318-22-002-102,1318-22-002-114,2022,1.0,merge,1,SPATIAL
1318-22-002-009,1318-22-002-114,2022,1.0,merge,1,SPATIAL
033-841-033,033-841-058,2022,0.9594,merge,1,SPATIAL
094-460-014,094-440-011,2022,1.0,merge,1,SPATIAL
1318-22-310-014,1318-22-310-015,2023,0.9315,merge,1,SPATIAL
023-182-028,023-960-008,2023,0.7048,split,1,SPATIAL
097-210-024,097-050-098,2023,1.0,merge,1,SPATIAL
097-130-044,097-060-043,2023,0.9883,merge,1,SPATIAL
130-241-45,130-241-66,2023,0.8996,split,1,SPATIAL
112-050-007,112-050-023,2023,0.5633,split,1,SPATIAL
097-193-004,097-200-028,2023,1.0,merge,1,SPATIAL
115-060-021,115-060-023,2023,1.0,merge,1,SPATIAL
097-140-003,097-140-046,2023,0.9755,rename,1,SPATIAL
090-225-002,090-225-018,2023,0.5001,split,1,SPATIAL
030-352-026,030-352-034,2023,1.0,merge,1,SPATIAL
110-070-015,110-070-019,2023,0.5886,merge,1,SPATIAL
029-240-011,029-441-024,2023,1.0,merge,1,SPATIAL
117-071-044,117-071-054,2023,1.0,rename,1,SPATIAL
090-092-042,090-092-057,2023,1.0,merge,1,SPATIAL
027-143-022,027-143-027,2023,1.0,merge,1,SPATIAL
097-170-013,097-050-098,2023,1.0,merge,1,SPATIAL
026-031-014,026-031-020,2023,1.0,rename,1,SPATIAL
035-291-005,035-291-013,2023,1.0,merge,1,SPATIAL
031-213-002,031-213-016,2023,1.0,merge,1,SPATIAL
094-200-026,094-200-060,2023,1.0,merge,1,SPATIAL
029-095-026,029-095-033,2023,1.0,rename,1,SPATIAL
130-241-46,130-241-65,2023,0.8993,split,1,SPATIAL
1318-10-417-006,1318-10-417-054,2023,0.9004,rename,1,SPATIAL
092-100-016,092-100-030,2023,1.0,merge,1,SPATIAL
026-050-004,026-050-018,2023,0.6595,split,1,SPATIAL
026-031-012,026-031-018,2023,1.0,rename,1,SPATIAL
110-070-008,110-070-018,2023,0.9939,rename,1,SPATIAL
1318-09-810-095,1318-09-810-118,2023,0.5305,split,1,SPATIAL
130-331-05,130-331-14,2023,1.0,rename,1,SPATIAL
097-060-037,097-060-043,2023,0.9934,merge,1,SPATIAL
094-200-050,094-200-062,2023,1.0,merge,1,SPATIAL
1318-22-710-005,1318-22-310-015,2023,0.8632,merge,1,SPATIAL
025-744-010,025-744-022,2023,1.0,merge,1,SPATIAL
097-060-038,097-060-044,2023,0.7839,merge,1,SPATIAL
123-143-11,123-143-21,2023,1.0,rename,1,SPATIAL
1318-10-310-086,1318-10-310-097,2023,0.9045,rename,1,SPATIAL
035-291-006,035-291-013,2023,1.0,merge,1,SPATIAL
1318-10-310-009,1318-10-310-094,2023,1.0,rename,1,SPATIAL
030-352-027,030-352-034,2023,1.0,merge,1,SPATIAL
1318-10-310-002,1318-10-310-096,2023,1.0,rename,1,SPATIAL
031-213-003,031-213-016,2023,1.0,merge,1,SPATIAL
025-744-011,025-744-022,2023,1.0,merge,1,SPATIAL
029-391-033,029-391-043,2023,0.5411,split,1,SPATIAL
036-563-014,036-563-016,2023,0.5433,split,1,SPATIAL
090-092-046,090-092-057,2023,1.0,merge,1,SPATIAL
026-031-013,026-031-019,2023,1.0,merge,1,SPATIAL
097-050-067,097-050-100,2023,0.7028,merge,1,SPATIAL
097-200-014,097-200-028,2023,1.0,merge,1,SPATIAL
097-050-072,097-050-098,2023,1.0,merge,1,SPATIAL
097-050-055,097-050-099,2023,0.7829,merge,1,SPATIAL
122-181-65,122-181-79,2023,0.7017,split,1,SPATIAL
097-050-057,097-050-099,2023,0.9326,merge,1,SPATIAL
083-220-021,083-220-024,2023,0.9888,merge,1,SPATIAL
094-200-051,094-200-060,2023,0.9961,merge,1,SPATIAL
033-020-012,033-020-014,2023,0.9791,rename,1,SPATIAL
094-200-037,094-200-060,2023,1.0,merge,1,SPATIAL
034-241-003,034-241-007,2023,1.0,merge,1,SPATIAL
1418-15-110-020,1418-15-110-022,2023,0.504,split,1,SPATIAL
1318-25-110-009,1318-25-110-015,2023,0.9688,rename,1,SPATIAL
097-060-020,097-060-044,2023,1.0,merge,1,SPATIAL
092-154-009,092-154-050,2023,0.9055,rename,1,SPATIAL
097-092-011,097-092-014,2023,1.0,rename,1,SPATIAL
092-130-013,092-100-030,2023,1.0,merge,1,SPATIAL
1418-27-403-003,1418-27-403-005,2023,0.6897,split,1,SPATIAL
094-200-029,094-200-060,2023,1.0,merge,1,SPATIAL
1318-22-710-006,1318-22-310-015,2023,0.5579,merge,1,SPATIAL
1318-25-110-013,1318-25-110-016,2023,0.9697,rename,1,SPATIAL
090-092-048,090-092-057,2023,1.0,merge,1,SPATIAL
115-030-015,115-030-101,2023,1.0,merge,1,SPATIAL
097-050-071,097-050-101,2023,0.9316,merge,1,SPATIAL
029-095-030,029-095-032,2023,0.5039,split,1,SPATIAL
112-010-014,112-010-017,2023,0.7019,split,1,SPATIAL
090-153-011,090-153-012,2023,0.7144,split,1,SPATIAL
1418-27-401-001,1418-27-401-002,2023,0.9988,rename,1,SPATIAL
115-060-020,115-060-023,2023,1.0,merge,1,SPATIAL
092-200-022,092-200-032,2023,0.9595,rename,1,SPATIAL
029-441-004,029-441-024,2023,1.0,merge,1,SPATIAL
1418-34-210-012,1418-34-210-033,2023,1.0,merge,1,SPATIAL
026-031-011,026-031-019,2023,0.5111,merge,1,SPATIAL
110-070-016,110-070-019,2023,0.8844,merge,1,SPATIAL
1418-15-511-024,1418-15-511-027,2023,0.9906,merge,1,SPATIAL
115-030-016,115-030-101,2023,1.0,merge,1,SPATIAL
1318-22-002-113,1318-22-002-115,2023,0.706,split,1,SPATIAL
097-091-009,097-091-020,2023,1.0,rename,1,SPATIAL
1418-34-210-011,1418-34-210-033,2023,1.0,merge,1,SPATIAL
092-154-010,092-154-051,2023,0.8124,split,1,SPATIAL
097-060-023,097-060-044,2023,0.9252,merge,1,SPATIAL
097-050-070,097-050-101,2023,0.9827,merge,1,SPATIAL
1318-10-417-005,1318-10-417-055,2023,0.9894,rename,1,SPATIAL
1318-22-710-004,1318-22-710-012,2023,0.8181,split,1,SPATIAL
097-050-066,097-050-100,2023,0.9184,merge,1,SPATIAL
1418-15-511-002,1418-15-511-027,2023,0.5661,merge,1,SPATIAL
094-200-027,094-200-062,2023,1.0,merge,1,SPATIAL
117-071-015,117-071-053,2023,0.9817,rename,1,SPATIAL
1319-30-516-049,1319-30-516-050,2023,0.9998,rename,1,SPATIAL
083-220-022,083-220-024,2023,0.9264,merge,1,SPATIAL
027-143-013,027-143-027,2023,1.0,merge,1,SPATIAL
034-241-002,034-241-007,2023,1.0,merge,1,SPATIAL
122-181-64,122-181-78,2023,0.7123,split,1,SPATIAL
028-081-015,028-081-016,2023,1.0,rename,1,SPATIAL
023-430-038,023-430-043,2023,0.6505,split,1,SPATIAL
092-200-009,092-200-033,2023,0.9775,rename,1,SPATIAL
094-200-049,094-200-061,2023,0.9601,rename,1,SPATIAL
080-173-013,080-173-014,2023,0.5163,split,1,SPATIAL
